8643042,9290331
7967615,8206151
10026415,10269112
8819127,9081036
8735404,8979768
8438373,8681616
4779587,4984408
7119734,7491167
4553173,4718244
7572114,7956274
5277855,5573283
4702365,4864742
6290688,6527676
4432980,4609825
15358958,15786038
5940414,6168450
11220787,11663447
19533936,19855584
19601978,19764576
40645872,41110959
5284456,5468549
4374665,4544466
11408598,11605533
24888523,25076445
23789733,24288690
30432761,30607603
9697734,9871143
4593350,4788615
11742150,11929731
17249541,17420804
10466506,10652666
4479040,4658565
6600875,6734451
14067171,14212957
4364236,4554377
4512898,4661131
6708725,6883161
4228869,4380071
5023121,5174884
4274486,4434192
9057460,9207071
4203662,4373565
5119774,5263057
7702751,7928915
7774996,7937696
9071255,9266523
14207292,14385138
4261009,4398304
14315361,14479135
15911986,16107345
27417788,27565625
28132370,28388307
10493253,10668424
9481900,9650229
9224583,9403529
12022080,12153792
20106889,20280470
18868283,19050903
7813393,8111713
22128691,22302638
30551685,30742648
22800102,23014927
36339104,36570617
33417989,33587379
5328010,5571075
16313973,16461801
18099219,18384673
19827455,19962562
14722400,14856017
22521309,22759243
25482757,25695257
14550463,14689223
39314259,39799655
9762929,9944893
16014477,16182135
22990583,23125876
5341546,5530136
25231342,25457507
22057720,22271473
34689114,34887751
73003467,73384458
4553353,4718855
9157449,9331169
4531945,4700690
4866047,5022870
21445071,21592617
38262502,38423475
44851136,44983014
29651776,29766192
46961662,47179342
44636545,44777692
10450276,10590183
5490029,5695429
12287506,12471385
4897312,5050122
21605765,21887206
28697702,28941250
33589316,33734334
4569436,4727763
9681426,9833487
11334762,11570155
7612342,7780224
15521076,15714275
27838172,28005645
33652356,33792121
15481602,15619005
34189272,34365150
51946534,52519748
120147631,120837919
23972437,24174694
34043216,34163640
40615417,40819749
21605764,21812022
5104908,5308844
9739447,10011936
6780336,6967769
19915251,20130337
20750327,20939873
16040921,16297530
7614779,7819579
12099814,12218336
31963239,32200504
15741196,15911701
15839864,16028625
34252906,34424071
46882348,47027160
31366433,31469832
113559757,136424976
5625491,5791286
8318912,8472057
11478891,11676723
11180206,11329216
4324234,4481949
4055123,4216975
12493081,12629975
15622374,15798621
4392890,4508922
10894942,11097841
4803728,4984672
9256798,9379654
9918977,10215457
4462451,4600322
8185659,8308795
14468841,14592381
12916884,13048400
4796395,4919568
15868536,16021024
15555828,15695695
28110964,28243634
4350937,4520376
15579244,15710088
14235751,14362014
21897379,22068550
47929236,48136701
14160768,14547977
39935806,40074868
58992989,59161492
55778410,57440394
39512768,39781064
180730930,181227784
45082498,45291228
79314233,79647762
47513790,47691069
31227952,31465259
15536215,15675687
212130223,212658750
39301371,39478234
55836487,56079464
47911595,48038992
27341694,27481755
4669043,4880339
14698828,14885534
38229520,38470136
30631200,30742023
27710554,28056300
51714739,51854558
42729779,42852006
42367852,42486456
43221078,43333505
5759324,5915668
4773000,4966687
10120478,10326282
4391298,4608508
11487841,11647545
27222231,27349221
35604785,35741383
55291632,55454660
51361770,51538308
59778115,59986444
71777369,71929991
31498318,31941760
62484995,62689481
31703035,31909864
51214090,51351577
46645402,46746890
46919282,47084254
70914594,71217829
61156379,61375014
4565799,4758405
4253024,4380122
5991249,6125229
8623018,8746838
4512402,4715570
8918059,9031982
24264750,24447864
32491175,32637918
32661894,32767283
55850146,56032637
56307213,56443726
48470014,48604647
69699054,69892313
56036696,56182448
5976487,6138424
9617172,9765782
4674679,4892763
4644019,4793546
18723381,18900096
13558586,13733903
23780691,23922515
24153763,24276789
23299671,23536266
21235307,21457663
23001820,23309246
12067533,12192481
10116798,10237405
4433532,4577836
14200284,14393226
24521623,24647661
7553918,7671951
31725132,31965439
23003812,23127618
55132405,55316548
44612131,44730719
46336792,46510056
38360034,38515203
64021973,64151754
10266778,10458952
62061795,62318612
63165952,63362431
170727698,171202616
50827787,50994009
5136346,6917153
17387493,17866163
4698187,4921724
10363841,10682080
4295041,4415237
12061189,12331730
7311735,7566075
19399552,19546787
19134186,19224439
4811034,4925357
11264857,11440417
4749831,4931085
22150386,22286684
26423201,26534593
43451934,43600814
25632162,25749751
38030895,38128663
38365743,38465188
45773870,45932179
52676131,52864716
34782192,35108701
5063617,5267123
7382582,7610890
4245426,4343433
15157437,15315680
7512322,7621085
7198263,7398329
4206953,4388490
8976022,9094155
7199939,7365115
4349347,4464543
8204263,8314359
23256114,23385347
27786339,27954467
20549471,20680684
4564511,4705815
35486463,35608219
32656324,32813029
11736287,11872557
16881422,16989942
17383543,17474679
4406519,4571378
4211267,4313779
6133889,6342241
4180709,4288030
