16625471,21500349
6760449,7964417
6013727,7262599
4632233,6392942
8389822,10514131
4937933,5633721
6161361,6828793
4764291,5400143
4973729,5618179
5877644,6556078
5012211,5651252
5194469,5798565
4668408,5396362
4673873,5375829
6065569,6910211
7200225,7849490
5093026,5998871
5112206,6742344
4728401,5638723
4835286,5583945
4651502,5226520
5022407,5611554
5544381,6029614
4839545,5565186
4717488,5226953
4671993,5171722
4815364,5342484
4597875,5115481
4608323,5090900
4565984,5094862
4610813,5142512
5793388,6302089
4733518,5268809
7307117,8046869
4624314,5146541
4713037,5365044
7177252,7654693
4896275,5364338
5245958,6182996
5115702,5589123
6597455,7809086
5335326,6086998
4582671,5085860
4603679,5111084
5025896,5417182
5333840,5721361
4738292,5170160
5034218,5485165
5118297,5594410
10063958,10525543
5132518,5603872
4751007,5185248
5423469,5924652
4470496,4934977
4795421,5245650
4723377,5188293
4620943,5130573
5131627,5571445
5613683,6041409
8957205,9376187
6396546,9045801
6080557,6559891
4632884,5156155
7151168,7605760
5864826,6296937
4616397,5033997
5549821,5995470
4512729,5000665
5325199,5935601
4832262,5400036
5137330,5635321
5263889,5702944
4880915,5322382
5125666,5558143
5697686,6068834
12468530,13032192
4567558,5021790
5236932,5643854
4881509,5294225
5092785,5669604
4851607,5417171
4875430,5264935
7042643,7789632
4560129,4983463
6686665,7313232
4484450,4982451
4610658,5075641
4423228,4842860
5344104,5751960
14122930,14521177
5182443,5761792
4694246,5233003
6494402,9540383
4756659,5206444
4445614,4893960
6828794,7884634
5535632,5920574
5101399,5575941
4659991,5196430
4753930,6512089
5241177,5755412
9905443,10360931
6779044,7208376
4487665,5002164
4382632,4850422
5349688,5733112
5031094,5434124
4696597,5183657
7830121,8341903
4831681,5364411
5866332,6310220
4866091,5305271
4725963,5108003
6112571,6482430
5735974,6141119
5230303,5652878
5429834,5836954
5840507,6184866
5395141,5798640
4556997,5994764
4814822,5226449
6540346,6942056
4945064,5343729
8525094,8953760
4459975,4879596
7703285,13203513
4611806,5169521
5385439,5867095
4730128,5189634
4745185,5616944
4542900,4974719
4692600,5230250
4459018,4905844
4483774,4925867
4364838,4765111
4579439,5002914
4990028,5440680
5170616,5709884
4610298,5048524
4463097,4845894
4436674,4821806
4551564,4930165
4731798,5297911
8745888,9292040
6985790,9825621
5123992,7245395
4567024,4990412
4452934,4881384
4333357,4725048
5142145,5565635
4415752,4842565
5105196,5549219
7375406,7797661
4350932,4747676
4415861,4881667
4743684,5529543
4580679,5139389
5783955,6199485
4390190,4794966
4403032,4850838
4466980,4883239
4660577,5096890
4315497,4765653
4942325,5328015
4338942,4740680
5736398,6156348
5604307,6193333
6403725,6775550
4477162,4871219
4453715,4827950
4753697,5123012
4805804,5180748
6612291,7503404
4698687,5126106
4449844,4840424
6593683,7130037
6678067,8921655
4886985,5279317
4406019,4792738
7722752,8162364
4927485,5397890
5107874,5610622
5879617,6366695
4767097,5261314
4394303,4824228
7201424,7600586
4711762,5193097
6734352,7093973
6618846,6954010
4992363,5346528
4305325,4825254
4396988,4807490
5179827,5719837
4461308,4828709
5028757,5490751
4307509,4700636
4409947,4775964
4260221,4626101
4289872,4682788
4353411,4715137
4352931,4719335
4273894,4601741
4596663,5072807
4818137,5204599
5213936,5650341
4504791,4856661
4261062,4640779
5158738,5669564
4466826,4867937
4620195,5027961
4797100,5357961
4514995,4984930
4306664,4695774
4449301,4804028
4523517,4886580
4690165,5215606
